"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
2786,PTPRE,-0.690286609392926,4.72843267084659,-10.0406063450966,7.76367179315478e-23,3.27596604746601e-22,40.3101181540421
2787,PODXL,-0.831952071055753,7.07182269525289,-10.0386456747953,7.90737653838987e-23,3.33549899743538e-22,40.2354950399601
2788,MRPL28,0.783134376954901,5.792214999976,10.0323928340838,8.38351388475378e-23,3.53283438233141e-22,40.2460134031694
2789,GK,0.907724967658584,2.97580028995732,10.0256733845665,8.92688904048368e-23,3.75932692518088e-22,40.5752282587301
2790,SLC25A42,-0.599760379449213,3.66471158059434,-10.0248786450156,8.99342178119714e-23,3.78609385560709e-22,40.2914579400281
2791,MFSD10,0.763833098308768,6.29906837372328,10.0233554748518,9.1223127729828e-23,3.83908630376702e-22,40.1219636682244
2792,HS6ST1,0.665778677748726,6.22834572732581,10.0219535999832,9.24255693733934e-23,3.88840597175581e-22,40.1082919301783
2793,KIF1B,-0.653334895334479,6.33630413528294,-10.0217607451762,9.25922128654416e-23,3.89413073520258e-22,40.070265060121
2794,CRELD2,0.86579880730659,5.33062356713703,10.0209839158289,9.32664827478598e-23,3.92119380767322e-22,40.197428354529
2795,VGLL1,-2.80935444851987,-0.702982573600419,-10.0201459595504,9.39992662973812e-23,3.95069829548776e-22,40.6066742442938
2796,ANKRD13D,0.790513545552027,5.36730278603858,10.0124178524844,1.01032159281776e-22,4.24488349963899e-22,40.1067912457972
2797,LRP6,-0.772530317713296,5.877432739716,-10.0122295365097,1.01209889444297e-22,4.25094883491889e-22,39.9860459726647
2798,TARBP2,0.627481680362805,4.59521519396294,10.0117930368788,1.01623044596806e-22,4.2668950729028e-22,40.1827241080076
2799,SEC23B,0.608499030667131,6.86921599909232,10.0072261624147,1.06047188404924e-22,4.44825529499613e-22,39.942180144449
2800,PHLPP1,-0.728568827277837,4.77428685933128,-10.0069343053223,1.06336326415804e-22,4.45891528048365e-22,39.9918442052788
2801,PPP1R9B,0.652007147353878,6.28524025575407,10.0042766571494,1.09005426925329e-22,4.5678293868479e-22,39.9402022689766
2802,HACE1,-0.613354088025867,3.85088917234361,-10.004196963565,1.09086481058948e-22,4.5697227300557e-22,40.072984281205
2803,GPS1,0.640358605201321,6.80628550976116,9.99673967878668,1.16941455628081e-22,4.8955543977855e-22,39.8475174872989
2804,OXLD1,0.966103651695223,4.37343586237291,9.9906094077582,1.23816488737934e-22,5.17996141225796e-22,40.0611849160516
2805,VPS28,0.768909965703057,7.04528549190497,9.98937294189144,1.25250968303885e-22,5.23481655256953e-22,39.7764997407203
2806,GOT2,0.671686850692763,6.99038806530091,9.98733769952916,1.27648097941951e-22,5.33325391827653e-22,39.7570941246997
2807,WWTR1,-0.851031058467838,6.39878403249238,-9.984169951275,1.31469864809875e-22,5.49112986168198e-22,39.7237619027763
2808,GRTP1,0.940988477902706,4.06380129077819,9.9806496641966,1.35850102415183e-22,5.67036190913175e-22,40.0145916904301
2809,UNC93B1,0.81926470359762,5.5042422517516,9.97946948373198,1.37350714462476e-22,5.73111939579914e-22,39.7895670748611
2810,CHST11,1.00254343579141,4.90801268820844,9.97891663175864,1.38059310638055e-22,5.75880012514141e-22,39.8790594736681
2811,ARV1,0.668660005770692,5.01832726238153,9.97373433372784,1.44880177628317e-22,6.03936054583487e-22,39.7785050449161
2812,FBN2,2.32369317437074,2.49429417155154,9.97225503901871,1.46887758665009e-22,6.12104402235378e-22,40.242947698115
2813,ZNF10,-0.668973261815123,3.27132470286417,-9.9713941658603,1.48068732479306e-22,6.16823931672294e-22,39.8505451209806
2814,CLSTN3,0.761125233939061,6.50736006133746,9.96302923396573,1.60045347210056e-22,6.66498096799249e-22,39.5532363935487
2815,LEO1,0.686567948369038,5.35767922587363,9.95810463705831,1.67540121677211e-22,6.97481571910456e-22,39.5967810320762
2816,LINC00342,-0.867745910140342,4.35946470632814,-9.95700400407677,1.69262164530812e-22,7.04420357385825e-22,39.5610678683478
2817,YWHAZ,0.688092298733589,10.1237814078146,9.95395694157902,1.74121617340945e-22,7.23934491940699e-22,39.5093730667105
2818,RRS1,0.988106773803081,4.4347784023202,9.95256994450583,1.76379147550685e-22,7.33081226965149e-22,39.7044620573804
2819,SAT2,-0.646253881002328,4.95235226236407,-9.9484878993874,1.83192924590665e-22,7.6115285921738e-22,39.4454441772007
2820,DENND4C,-0.776980250724109,5.94720562010792,-9.94560222340026,1.88166470292024e-22,7.81562655705932e-22,39.3707601432053
2821,VWA1,0.932964987834043,6.63465304122967,9.94459325008074,1.89936850785249e-22,7.88401936185495e-22,39.3848980658901
2822,IRAK2,-0.829572300429208,2.4063117235694,-9.94397105294412,1.9103679795804e-22,7.9270937107084e-22,39.7006160490113
2823,AGTRAP,0.711971605258536,5.78657859922539,9.94341933601475,1.92017426332866e-22,7.96519047233599e-22,39.4215174222679
2824,PLCB3,0.633421635514663,5.66016673070293,9.93939165476614,1.9932901692862e-22,8.26579539926332e-22,39.3891241406348
2825,ZC4H2,-1.03601860520422,2.53531582839971,-9.93761256554827,2.02645880056537e-22,8.40060483579637e-22,39.60488440787
2826,MAGED2,1.04351176124008,9.37664396832939,9.93578654833679,2.06107113267145e-22,8.54130942065765e-22,39.3077084739234
2827,ADCK5,1.11918737724987,3.36605725771036,9.93488511029264,2.07837333628499e-22,8.610210709247e-22,39.715309204474
2828,APEH,0.588434103978016,6.90091368077006,9.93369450873139,2.10144652874179e-22,8.70296727231522e-22,39.263683656552
2829,AFF1,-0.726150546389935,6.67728997434692,-9.93213170930685,2.13211838367549e-22,8.8271225510699e-22,39.2458987875629
2830,SRPK1,0.731246042134613,5.29000782742229,9.9295756329815,2.18324348843648e-22,9.03584756309041e-22,39.3464449270936
2831,TUBG2,-0.708999639070107,4.10711010089943,-9.91713141037814,2.45003163438255e-22,1.01301372899706e-21,39.234161321471
2832,TMUB1,0.865594363799148,4.97681924449429,9.91427112033971,2.51578051855299e-22,1.03986138954726e-21,39.2592784462876
2833,COL3A1,1.39416008363027,11.6554242007971,9.91365509125484,2.53016827624722e-22,1.04546914275424e-21,39.1731518180705
2834,TRIM14,0.73826825159471,6.02600692690364,9.91206730399798,2.56762909322836e-22,1.06060398893113e-21,39.1164595075809
2835,FBXO25,-0.653767323121708,5.18803889800956,-9.90524718771286,2.73488713089626e-22,1.12896069865481e-21,39.0317458688559
2836,PAM,-0.951323797168014,7.18167220007903,-9.90488618557409,2.74403523720065e-22,1.13237009675086e-21,39.0081596892472
2837,FAHD2A,-0.581209647801714,3.90841268015441,-9.90265529539469,2.80124442170572e-22,1.15560403782737e-21,39.1373499936694
2838,MLLT11,1.15868203004145,2.51582361862632,9.89499346682903,3.00687409234747e-22,1.24003137139574e-21,39.4516944555279
2839,COMMD4,0.660987725582091,5.76710692024186,9.89306557392655,3.06092806058119e-22,1.2615063915802e-21,38.9572498543541
2840,NTMT1,0.614290479077828,3.62563640727634,9.88585078289744,3.27189705192409e-22,1.34714597751975e-21,39.1666862603305
2841,CCT2,0.589260460035072,7.61682617719609,9.88397968815783,3.32892336609157e-22,1.37018270632118e-21,38.8035024743198
2842,POPDC3,-1.81575659450638,-2.25221475955789,-9.88353000070984,3.34277485973911e-22,1.37543956518787e-21,39.5138206111605
2843,EIF5A,0.635442053662504,7.81489171825922,9.88337087528,3.34768998701463e-22,1.37701720195607e-21,38.7993322193927
2844,LAMC2,-1.85657636448445,5.50477500829456,-9.88287720813699,3.36298418386495e-22,1.38286170168675e-21,38.7991642453697
2845,TRABD2A,-1.23093020993928,0.571036290278816,-9.87846956490148,3.50264168225548e-22,1.43889559465503e-21,39.297794457289
2846,JMY,-0.613908679660541,5.0816964661808,-9.87667719014393,3.56106361222364e-22,1.46242389929455e-21,38.7786606254415
2847,TPCN1,-0.584937679349716,6.10529938150516,-9.86729154209909,3.8831188148001e-22,1.59416856531545e-21,38.6529939274152
2848,E2F5,0.961204700144478,3.44226470534597,9.8663561901908,3.91675381339705e-22,1.60745898288869e-21,39.0594896080205
2849,TSPAN3,-0.761169958076711,7.3843171057999,-9.86464976145904,3.97886194277371e-22,1.63189704729537e-21,38.6411048825348
2850,SMIM22,2.55141466660558,3.21599335319975,9.85937583449884,4.17704962917773e-22,1.71263067995156e-21,39.1764125755562
2851,RHBDF2,0.809220850214659,5.05295665586873,9.85897874823044,4.19236159889315e-22,1.71835567594272e-21,38.7378200882897
2852,ATG2B,-0.58814257693511,5.65366258925411,-9.85722723717389,4.26056768544235e-22,1.74575013653426e-21,38.5722264343467
2853,XDH,-1.68950519488455,2.08975646906069,-9.8561142115265,4.30448048949409e-22,1.7631761078992e-21,38.8584834785729
2854,SLC16A2,-0.975721886613271,4.84387140017503,-9.85064869311124,4.52670826885353e-22,1.8524168530975e-21,38.5393492882404
2855,HEG1,-0.883487472482943,6.50058874667243,-9.85013061259198,4.54835418367074e-22,1.86067706954982e-21,38.4957357206555
2856,ZNF175,-0.788905101977213,3.36233338267197,-9.85005322994758,4.55159609804198e-22,1.86140554391515e-21,38.7085674121237
2857,PTPRS,-0.994270552859323,5.81662111954288,-9.84847876755397,4.61805700928059e-22,1.88797908347963e-21,38.4822220121978
2858,HACD1,-1.25645548796898,1.12411218339005,-9.84624500652676,4.71400098899524e-22,1.92658513310267e-21,38.9401054717413
2859,FAS,-0.830771381785424,3.75867432652349,-9.84590675094271,4.72870083000186e-22,1.93197305559313e-21,38.6137105222502
2860,SDK2,-1.57528325560071,2.48223186189264,-9.84160755984818,4.91953884029669e-22,2.0092980213703e-21,38.6796779565083
2861,GPR155,-0.690768834327928,3.41398726095729,-9.83239926661314,5.35434233751008e-22,2.18548436518875e-21,38.5493572469949
2862,C19orf53,0.677360472869136,6.23479658530785,9.83198227084584,5.37490894334107e-22,2.1931763302121e-21,38.3650742460616
2863,ADCY3,-0.725288206989718,4.78351108166691,-9.83185175459839,5.38136219056754e-22,2.19440374345838e-21,38.3849437233453
2864,S100A4,-1.07215428798573,6.20781183365666,-9.8273770531133,5.60731390869508e-22,2.28507907494775e-21,38.2882753651684
2865,CITED2,-0.884254923275096,6.53306156717872,-9.82280044674766,5.84813399305126e-22,2.38245535457243e-21,38.2471351329175
2866,SESN3,-1.30704947464107,5.97023584468321,-9.82236800162915,5.87141223476196e-22,2.39117392770565e-21,38.2437745298748
2867,BAIAP2,0.838664721897738,5.61280377960172,9.8214468375959,5.9213043936322e-22,2.41072216907896e-21,38.3347662620642
2868,TIMM13,0.871744146081021,5.6009585259072,9.81916926831023,6.04647272530665e-22,2.46010910404604e-21,38.3164522094864
2869,CPQ,-0.738672981792864,5.59900858684857,-9.81911508572867,6.0494821407874e-22,2.46054766894926e-21,38.2234978635454
2870,LIN9,0.840229077565396,3.62559822530132,9.81528566611705,6.26597805207998e-22,2.54697812397725e-21,38.5516767945944
2871,TMEM106C,0.679964903321638,6.56475981465033,9.81429910232335,6.32298586525099e-22,2.56933068380964e-21,38.1869938364335
2872,PRAF2,0.864407003959988,3.06956063655479,9.81077870368535,6.5306294696374e-22,2.652859974927e-21,38.5946381125039
2873,LINC01857,1.9086394746,-1.77796761924946,9.80514917656347,6.87680118659986e-22,2.79259070182007e-21,38.8894162019878
2874,HSPH1,0.724138969590538,7.38070016699237,9.80050438644008,7.17605964195332e-22,2.91225943863789e-21,38.0432088276723
2875,P4HA1,0.785379781718801,6.33086068261038,9.79900512669651,7.27538249041344e-22,2.95162731036232e-21,38.0655626488762
2876,MRPL36,0.670847045584101,4.43248141475997,9.7947783523491,7.56278954993254e-22,3.06529990698666e-21,38.2228596538892
2877,TNFRSF21,-1.04556895619117,5.55207943089885,-9.78675330420162,8.13976659431771e-22,3.29705839888754e-21,37.9254808532214
2878,SERPINB5,-2.26256932223092,2.78504110781913,-9.78552103121962,8.23214421420877e-22,3.33341656531486e-21,38.066131071135
2879,BBC3,1.29710232059562,3.44795335352695,9.77939251221981,8.70722546810269e-22,3.52396502946153e-21,38.3102116854196
2880,PRRT3,1.56059224281529,3.73392280517305,9.77937963510301,8.70825175660955e-22,3.52396502946153e-21,38.2987159526829
2881,LYRM9,-0.758578973502397,2.43354351996409,-9.77926941855577,8.71704076778567e-22,3.52640147160437e-21,38.210131401379
2882,PRELID3B,0.596704004526732,6.6969149467146,9.77864875631298,8.76669864368785e-22,3.54536425466475e-21,37.8554883002442
2883,SUV39H1,0.662006398691668,3.70184866260678,9.77068897735131,9.42894163202157e-22,3.81197357823938e-21,38.114701132063
2884,TMEM41B,0.589009919927135,5.43254053713216,9.76989870272626,9.49733598707318e-22,3.83840619096844e-21,37.8633727915416
2885,RAD21,0.777241048794079,8.58504750093997,9.76549258844551,9.88777019861512e-22,3.99366850222441e-21,37.7388230532869
2886,NIPAL1,-1.41656759090023,1.43839968572568,-9.76373671569911,1.00477554301109e-21,4.05700020361911e-21,38.1393759526428
2887,ROMO1,0.968313515273021,5.3432425243384,9.76346845329251,1.0072422774458e-21,4.06567153751017e-21,37.8497365325523
2888,TPM2,-1.20239671605122,6.72919518566673,-9.76195348875701,1.02128574843567e-21,4.12105136183784e-21,37.7022933456847
2889,DUS1L,0.768709554914702,6.56849161102392,9.75669756041795,1.07152798199997e-21,4.322417657599e-21,37.6680784233348
2890,LSM7,0.844454096077009,4.9079466429396,9.75285046925374,1.10984765309823e-21,4.47557747794186e-21,37.7997741400865
2891,EID3,-0.863218493358162,0.556008885342418,-9.75019173033324,1.13712072726197e-21,4.58265768572928e-21,38.1669724964593
2892,TOMM7,-0.614177065269485,7.02730974607878,-9.74643306440731,1.17681297063686e-21,4.73962075021908e-21,37.5577743771274
2893,C9orf116,1.64328952602916,2.78353287031998,9.745739663648,1.18428395098529e-21,4.76669613004789e-21,38.1120800532448
2894,ASPH,-1.10025256738683,8.03422730865616,-9.741864793248,1.22690650719715e-21,4.93513166882995e-21,37.5547052282319
2895,KLF5,-1.39964737202649,4.33017634826003,-9.73946291924726,1.25408576740715e-21,5.03968409810714e-21,37.5479154381681
2896,ANO9,1.45028164997742,3.88055933028863,9.73720598999357,1.28016804239686e-21,5.14125494706607e-21,37.8921576290493
2897,TNFRSF1B,-0.900462147376762,5.34675438193341,-9.73619102558858,1.29207199266939e-21,5.18742676161845e-21,37.4776549382165
2898,RASGRP2,-1.06056958501464,1.92961083490486,-9.73506976320271,1.30535016108967e-21,5.23908497231293e-21,37.8472258394365
2899,TLE2,-0.942452119674071,5.07552076791721,-9.73448157933408,1.31236948949775e-21,5.26394046810828e-21,37.4740474342443
2900,UQCC3,0.924314063631837,2.64043260907969,9.73428689267705,1.31470108714692e-21,5.27163271928381e-21,37.9604739250261
2901,ARMC7,0.628433140754681,4.34223937534356,9.73036673721207,1.36253242766167e-21,5.46170566267527e-21,37.649976586153
2902,FAM20A,-0.987031913455384,3.52011977571431,-9.72708564958734,1.40388846316484e-21,5.6257109569855e-21,37.5528936025141
2903,GLMP,0.586297990329118,5.33648245948894,9.72266224921361,1.46161698028686e-21,5.85520085279068e-21,37.4448871770399
2904,CXCL10,2.81064382876686,4.44492303799601,9.72250786516997,1.46367371253212e-21,5.86159680098922e-21,37.832214600981
2905,AKAP13,-0.621362423997612,6.96756833955057,-9.72198312450116,1.47068585869341e-21,5.88782751536623e-21,37.3363888866199
2906,MTUS1,-0.94505717814,6.46481863113174,-9.71745344674558,1.53261631685233e-21,6.13383577140491e-21,37.2935830088435
2907,NME3,1.20102809489271,5.48172765706668,9.71643886704902,1.54683806572386e-21,6.18880971082168e-21,37.4341179624634
2908,AKAP11,-0.699587169061038,6.17966359392373,-9.71488946025557,1.56880932199295e-21,6.27277525199879e-21,37.2693366103502
2909,SMG6,-0.642689904384327,4.73892216366823,-9.7145597229511,1.57352488347401e-21,6.28965594307355e-21,37.332068522459
2910,VPS13C,-0.815340489202563,6.32809050378904,-9.71183814516175,1.61298608671033e-21,6.44132594313571e-21,37.2414996680739
2911,DOK3,0.90535722831914,3.19385839737735,9.70796243217178,1.67087896606617e-21,6.67042530514476e-21,37.6520916065024
2912,TTC39A,1.48330904528108,6.59201028455466,9.70767064063887,1.67531995432018e-21,6.6839652045364e-21,37.2693797224022
2913,EFNA5,-1.43974655934264,3.98559170854669,-9.70699597387015,1.68563302005628e-21,6.72090110876275e-21,37.2822900702769
2914,MICALL2,1.00648214222531,4.83633578917958,9.70657526816414,1.69209580333386e-21,6.74455833500316e-21,37.4150926364162
2915,ADCY6,-0.749030088827011,6.15131834044133,-9.7044035650872,1.72584939168403e-21,6.87479530977575e-21,37.1749818023309
2916,LINC01094,0.967150377419965,2.20025484458215,9.70034009976649,1.79080686556156e-21,7.13131874347879e-21,37.7038483732842
2917,PCAT6,1.24262565351333,2.32774396129121,9.69809299826985,1.82776232351928e-21,7.27393447026308e-21,37.6956960807072
2918,CDK2AP2,0.811456583515618,5.70498673629031,9.69801343502695,1.82908456220298e-21,7.27692324731534e-21,37.2053124482358
2919,SEMA7A,1.13159353998251,3.17268308445342,9.69725209310179,1.84178509326361e-21,7.32516400346087e-21,37.5844115322242
2920,KLHDC8B,-0.607694985657477,4.81945847614306,-9.69661523388515,1.8524760995725e-21,7.36538484158992e-21,37.1670662833533
2921,GRN,0.616060635173209,8.64653043780364,9.69587992304634,1.86489629776679e-21,7.41245364656824e-21,37.1157545447479
2922,FBLN7,-0.881442878387086,3.47295616657039,-9.69538299221473,1.87333667057869e-21,7.44367930333811e-21,37.2843705328711
2923,RAP2C,0.761138107043557,5.73748222793042,9.69096661958807,1.9500307154275e-21,7.74600601304364e-21,37.1343762660599
2924,DGLUCY,-0.698855473692505,5.23960566248991,-9.6907820901013,1.95330203769708e-21,7.75658187600469e-21,37.0807485542608
2925,IRAK1BP1,-0.626324827491901,2.8694460211721,-9.69045525798361,1.95910943375846e-21,7.77479597403396e-21,37.3588978140335
2926,TSPAN6,-0.921489019245429,5.63899192623163,-9.68361391717236,2.08467421320103e-21,8.27052781126377e-21,36.9944491564065
2927,RPL34,-0.677281021072012,8.80230597942595,-9.68063230435454,2.14186205642828e-21,8.49211974380326e-21,37.0181563500873
2928,AQP5,-2.49255806996945,0.398241392386895,-9.67965932052446,2.1608582329695e-21,8.56319810369105e-21,37.4149352483158
2929,FABP5,-1.16243423942893,2.62197733389341,-9.67817987147801,2.19006268088144e-21,8.67512701857856e-21,37.2164447217548
2930,MARC2,-0.868557496571848,4.28621126310271,-9.67757512207756,2.20211274315367e-21,8.72014741530451e-21,37.0269004440617
2931,PARP12,0.731424020167945,5.65748062222739,9.67303828730421,2.29463126767871e-21,9.083687917638e-21,36.9797828411823
2932,CFAP58,-1.03610835750185,-0.743827685437722,-9.67184359544839,2.31962810300411e-21,9.1769386348352e-21,37.5549884265593
2933,ZNF300,-1.11016613044838,2.09191726003259,-9.6714906584299,2.32706416657032e-21,9.20349904313546e-21,37.2505316365266
2934,TSPAN18,-0.800296804690209,4.47639122332187,-9.66976764435193,2.36370687946785e-21,9.33972144464668e-21,36.9428677321687
2935,CHEK2,0.806505728847678,3.71591993913407,9.66472934943507,2.4741653432905e-21,9.77314490176052e-21,37.1806469429737
2936,CCDC157,0.874907514951997,1.76213638936238,9.66437456282313,2.48213353162776e-21,9.80158061357903e-21,37.4178486391103
2937,MMP9,2.68166729759376,5.05894563343718,9.66337598878544,2.5046973078338e-21,9.88761667322427e-21,37.2027285680648
2938,CCNB1IP1,-0.62257534212399,4.96065055020793,-9.66022118651121,2.57732648113328e-21,1.01648798895222e-20,36.8296302611377
2939,LINC00665,0.888497343589322,5.37974465907997,9.65833698374587,2.62169509647464e-21,1.03334696268535e-20,36.8932117142795
2940,SIK3,-0.692531200021073,5.80728298283213,-9.65329617271129,2.74414825847646e-21,1.08127759556856e-20,36.7218489070929
2941,OAS3,1.17071350559863,6.8164570448109,9.65037321795733,2.81773093141286e-21,1.10924209935935e-20,36.7173425927616
2942,ELMO1,-0.739959057266449,4.37315227355216,-9.64978706833019,2.8327202485055e-21,1.11479837027221e-20,36.7784411988673
2943,ZSCAN16,0.670258514969544,2.63798285960539,9.64517444501749,2.95346568997786e-21,1.16159924126669e-20,37.1371750349533
2944,CCNE1,1.79755111862909,2.17458842646517,9.63888530919362,3.12634872500466e-21,1.22883543374991e-20,37.2163981376675
2945,APBB1,-0.809414056266548,4.66980825984325,-9.63716858779206,3.1752566986342e-21,1.24728939512492e-20,36.6339706448794
2946,RHEBL1,0.923809479510357,0.585037365445444,9.63496621351524,3.2391115906006e-21,1.27080512943212e-20,37.2423259717405
2947,SYDE1,-0.72121099792256,3.87207502911175,-9.6347250636782,3.2461801964501e-21,1.27318625377395e-20,36.7031408284129
2948,BMF,0.765479348707794,4.69850482830794,9.62941007637174,3.40591135528975e-21,1.33460180729117e-20,36.7084633354879
2949,PODN,-1.34031396669272,5.30702646427056,-9.62658815846485,3.4938570460454e-21,1.36864221739153e-20,36.4855653237953
2950,OPTN,-0.723136446340739,6.64782967264336,-9.62570238230176,3.52192345803297e-21,1.37921250943381e-20,36.4696044290858
2951,NUDT1,0.915772055685906,3.88026514521022,9.62452001082278,3.5597359280873e-21,1.39359176361107e-20,36.807734135061
2952,SAP30,0.89886501398626,3.57869508404709,9.62046336045587,3.69255035360553e-21,1.44469898509155e-20,36.8132197425834
2953,CXCR4,1.02834084254889,6.29792212045146,9.61494231601472,3.88122528461292e-21,1.5175852946803e-20,36.4268853268894
2954,LY75,-1.05082247285183,3.21302395315376,-9.61116796195709,4.01567252534574e-21,1.56967328322735e-20,36.5528610976353
2955,CERCAM,0.871545152622451,6.45921653024402,9.61007579725205,4.0554301274671e-21,1.58472774214121e-20,36.3616416295233
2956,CENPP,0.987423127796432,2.81057951771588,9.60827478496484,4.12184474715612e-21,1.61018645305188e-20,36.8158916920626
2957,PLEKHN1,1.29823330798613,2.0675476915814,9.60682092479237,4.17624248105123e-21,1.63093663292801e-20,36.9106679161881
2958,THOP1,0.774627788794354,5.29243267165733,9.60536310845397,4.23150203412336e-21,1.6520105550934e-20,36.4173763321806
2959,LYSMD1,0.6587037021752,4.09191182809024,9.60532872015569,4.23281425102924e-21,1.65201656690752e-20,36.567497067955
2960,ESYT3,-1.41064042131036,0.463401170064642,-9.6052443268277,4.23603630920685e-21,1.65276773485409e-20,36.8377605845359
2961,IER3IP1,0.587342025996378,5.49167326419097,9.59502324445771,4.64477751875301e-21,1.81113623542683e-20,36.2861905138544
2962,SLX4IP,0.665622042280934,4.35522316762932,9.59380321109112,4.6961043180214e-21,1.83002976161745e-20,36.4285867441615
2963,FBXL17,-0.623111110886853,5.13710870427586,-9.59084360631754,4.82296061771148e-21,1.87888976480203e-20,36.1952056097617
2964,HSPB1,1.22294911967357,8.6693220947869,9.58835328201908,4.93232708902165e-21,1.92032135657234e-20,36.1432302129508
2965,RTN4RL2,1.13406395877074,1.52348783020356,9.58478731037714,5.09322124231519e-21,1.98235702431571e-20,36.7441908750483
2966,CSTA,-1.31692040429639,2.58838357950473,-9.58442727897167,5.10975165811744e-21,1.98818345671222e-20,36.3720679841917
2967,SLCO4A1,-1.304711748273,1.01939020025062,-9.5842923249548,5.11596159259585e-21,1.989991900094e-20,36.5926791632008
2968,C8orf76,0.811471157826829,1.61358498839251,9.57978457057254,5.32773652010363e-21,2.07047088253814e-20,36.6705883928806
2969,ADAMDEC1,2.75489523592141,1.80460119310452,9.5797369990824,5.33001710090057e-21,2.07072546045661e-20,36.7675382305403
2970,NUAK1,-0.818943955721241,4.92907076834291,-9.57601840114842,5.51131080799307e-21,2.14050574338487e-20,36.0669600408489
2971,APOL3,-0.91671327174953,5.24343563635316,-9.57317269049567,5.65416103290128e-21,2.19531720201552e-20,36.0207200934443
2972,FHDC1,0.9439718032543,4.52807131298827,9.57139741781251,5.74512776495595e-21,2.22927756922857e-20,36.2413146657902
2973,METRN,1.81673215088065,5.17652368561685,9.57012018768836,5.81146926862754e-21,2.25433334388082e-20,36.2439180369778
2974,TRPS1,1.0930013846319,8.75896642999997,9.5662397718394,6.01771353621567e-21,2.3336271761903e-20,35.9501209020943
2975,PLEKHF2,0.916952912702437,6.42333505982601,9.56124389351946,6.29394916565081e-21,2.44000664702452e-20,35.9323978749354
2976,CORO7,0.812277482149996,3.1415152827208,9.56097756832753,6.30902248413449e-21,2.44510609751717e-20,36.3375389902489
2977,TTC13,0.614072994216219,4.62290805046445,9.56078845983219,6.31974723429136e-21,2.4485176404391e-20,36.0883784655023
2978,TMPRSS5,-1.36374021793518,-1.00160776961881,-9.55037893591639,6.9387949455601e-21,2.68591032547828e-20,36.4741240528509
2979,CLDN3,1.88476440003054,5.74794522132373,9.54935660597646,7.00273810399876e-21,2.70901550886244e-20,35.9981476773336
2980,FCGR3A,1.13052954774322,6.01341967347372,9.54440134002823,7.32103652284687e-21,2.8312897469504e-20,35.831294039448
2981,GOLT1A,1.66319194335966,2.4106710450552,9.54126455929235,7.52988733361351e-21,2.91029231622884e-20,36.3256173770766
2982,ALDH6A1,-0.761930786043264,5.53956263726434,-9.53979039926249,7.63006602199031e-21,2.94811680479632e-20,35.7163510328247
2983,INCENP,0.791078710914902,4.62657429951645,9.53788573482849,7.76145658435956e-21,2.99706563892563e-20,35.9049660055231
2984,NTHL1,1.06369734357166,4.06575589923455,9.53692033640596,7.82890627505062e-21,3.02219506175363e-20,36.019178928682
2985,PPM1J,1.67077070753089,2.22059099475079,9.53376423612432,8.05349038916982e-21,3.10700830004949e-20,36.2730498351286
2986,RASSF6,-1.44436344653906,2.96300460615347,-9.53358781683727,8.06623072820186e-21,3.11098132747694e-20,35.859028651662
2987,EYA2,-1.26752607577384,3.86996131116795,-9.53349901248096,8.07265139479847e-21,3.11251531835163e-20,35.7563980793288
2988,TMPO,0.629567916332453,6.77716611679532,9.53208077591814,8.1758801235256e-21,3.15040946441599e-20,35.6444447751729
2989,HID1,1.22430871877586,7.06565964749609,9.52941443135422,8.37350566701944e-21,3.22558478053101e-20,35.6301415914103
2990,ZFP41,0.77935728214737,3.60365544625867,9.52912129211106,8.39551923934501e-21,3.23308704927497e-20,35.9843429471492
2991,FANCB,0.957943453202735,0.927432249820987,9.52740172860398,8.52581030750358e-21,3.282269492514e-20,36.2683064775556
2992,PCDHB3,-1.31288850532545,0.891339320287092,-9.52670933569534,8.57883641346557e-21,3.30168571211897e-20,36.0978078191915
2993,ENAH,0.702585278362599,8.14683617767873,9.52324601865142,8.849012035367e-21,3.40307455351971e-20,35.5623118703566
2994,SIGIRR,0.983735684422553,5.41970133437085,9.52322987129125,8.85029122836236e-21,3.40307455351971e-20,35.6933722723303
2995,PRDX4,0.711972882569645,6.48881174060024,9.52031320833975,9.08437818306054e-21,3.49203058762849e-20,35.554506464482
2996,ATP10D,-0.719496992850881,4.37678000827405,-9.51874295757521,9.21293215675401e-21,3.54037836334508e-20,35.6126697904508
2997,NDUFB10,0.692903334211703,6.32600996028234,9.51725382447284,9.3365086115408e-21,3.58678477691249e-20,35.5349880001106
2998,CD200R1,-1.07094249745138,0.536823624031252,-9.51268279261113,9.72618105609455e-21,3.73423208178386e-20,36.0325345961922
2999,PNP,0.838632733947192,4.77321180281596,9.50876177146998,1.00732424642453e-20,3.86515167927774e-20,35.6320872856122
3000,KCNK6,1.19572249062952,5.67647340720616,9.50863145456396,1.00849853407839e-20,3.86849226908298e-20,35.557426710207
3001,JMJD4,0.756395912794178,3.28670176926867,9.50612347781704,1.03136384127215e-20,3.95354121104222e-20,35.8257864321529
3002,PKN1,0.684413009366924,7.12815772031452,9.50609770484274,1.03160145894531e-20,3.95354121104222e-20,35.407521678255
3003,NOTUM,2.09667631276371,-1.40621801398404,9.50447106556203,1.04670867889567e-20,4.00902641625134e-20,36.2103300387704
3004,TXNL4A,0.595264456877503,5.92035380533341,9.50427733700421,1.04852244445863e-20,4.01476628192319e-20,35.4426857361303
