"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
1936,ARMCX4,-1.15284762483925,3.52499232502663,-11.4079474458526,1.0696739127802e-28,6.29010729157943e-28,53.8737398718631
1937,UBE2M,0.712942989830354,6.03347959473575,11.4074306327925,1.07542362160774e-28,6.3207809982292e-28,53.7767035787249
1938,SMG5,0.621651149136417,7.24119853472077,11.4066043441451,1.08468018793263e-28,6.37202555617933e-28,53.7201431231557
1939,ADAM19,1.51397356359658,4.36587751049468,11.4047046732217,1.10626262732678e-28,6.49559260217793e-28,54.0050472097547
1940,DARS2,0.827638619763018,5.49208172210567,11.3954114035982,1.21815044080236e-28,7.14901662856226e-28,53.7049910874032
1941,RASGEF1B,-1.00854692032314,3.90584492018261,-11.3915324443395,1.26811271205943e-28,7.4348676522475e-28,53.675795604423
1942,FLT1,-0.894417013899631,5.80109785275764,-11.3873412556654,1.32438625923432e-28,7.76095587817383e-28,53.5251357421067
1943,SMKR1,1.83584698613153,1.32764392023865,11.3867611779659,1.33236769411094e-28,7.8038679226498e-28,54.0499592413477
1944,ZNF331,-0.661081873112931,4.68090114804496,-11.3781288099964,1.45694650407636e-28,8.52932763181856e-28,53.4930165045054
1945,CIB1,0.856069053678959,6.66767901329663,11.3780316072871,1.45841321512893e-28,8.5336978696606e-28,53.4459477454703
1946,GTPBP3,0.789890864054867,4.48949998302055,11.3759488732703,1.49019477445821e-28,8.71535927075779e-28,53.6167297043293
1947,USP25,-0.684539705611338,5.74852102894266,-11.3755971974493,1.4956286610394e-28,8.74282387994859e-28,53.4083604798122
1948,FBXO45,0.714438191712798,5.19958131281753,11.3749214535413,1.5061251569905e-28,8.79984072247556e-28,53.5144869515449
1949,ZNF219,-1.05064239948749,4.27478682901163,-11.3725899480346,1.5429059183207e-28,9.01029680935531e-28,53.4456379533735
1950,FAHD1,0.717258278330279,5.18582229671867,11.3722954211336,1.54761525972526e-28,9.03334641009095e-28,53.4889539098686
1951,ISG15,2.66100121665624,5.74536565157521,11.3692419574585,1.59728788964038e-28,9.31410639977801e-28,53.5933237140403
1952,STEAP1,-1.25044188909692,3.31658469118552,-11.3685339432981,1.6090299137947e-28,9.37796136180688e-28,53.4836902401256
1953,GMPPB,0.719515961670369,4.79869253376592,11.3665125968151,1.64302672564711e-28,9.57139806892458e-28,53.4738693625608
1954,WDR19,-0.743893304649325,4.91106692340368,-11.3622710913999,1.71670084057988e-28,9.99566990664916e-28,53.3081279299037
1955,LTBP2,-1.26512366213929,7.48895943389483,-11.3583388694413,1.78792991835123e-28,1.04052954825853e-27,53.2540214033716
1956,CCDC9B,-1.24633442789596,3.77865332622433,-11.3570506110951,1.81189815889755e-28,1.05396078963068e-27,53.3194108413997
1957,PPIA,0.585112302385428,8.69654487148701,11.3552925033642,1.84512375929133e-28,1.07276111010024e-27,53.2130704651829
1958,LINC00663,-0.807510070977808,1.15985440347939,-11.3547603418413,1.85529961318675e-28,1.07814836275869e-27,53.6260934976512
1959,ERAP1,-0.820393959679122,6.16436408720557,-11.3507739915012,1.93331919702459e-28,1.12238604436768e-27,53.1466284950137
1960,FAM117A,-0.772530012763727,4.16824416513402,-11.3492327514126,1.96434985769361e-28,1.13984238314455e-27,53.2347528957126
1961,RNASE1,-1.28532960889316,6.63701415739185,-11.347699334552,1.99571387533638e-28,1.15747497351252e-27,53.1232263120563
1962,PALM,-1.41663591833982,4.94706148541439,-11.3465844021691,2.01883016827136e-28,1.16973685397787e-27,53.1213402941082
1963,ARGLU1,-0.797515980634403,6.36713801312055,-11.3452308995972,2.04725047924594e-28,1.18562419005792e-27,53.0896016695533
1964,OXCT1,-1.05260106693551,5.20468820504754,-11.3420356813427,2.11592855064223e-28,1.22420104475389e-27,53.073464023433
1965,PIGX,0.667561999639374,5.56659548594628,11.3410289653971,2.13803735253412e-28,1.23638870620678e-27,53.1287835953545
1966,KDELR2,0.6062762089666,8.42370166753303,11.3408857085612,2.14120205282885e-28,1.23761478653508e-27,53.0577574876594
1967,PTGDS,-1.91660987683734,-1.3057565573232,-11.3401217447507,2.15815757926647e-28,1.24680688233683e-27,53.5602257634102
1968,CCT6A,0.616958190852193,7.97038903154831,11.3354432368608,2.26494104358888e-28,1.30785996225559e-27,52.9930523900584
1969,PUSL1,1.04357343786796,3.06977524271966,11.334172565737,2.2948385475056e-28,1.32447841935674e-27,53.3830422326132
1970,TIMM23,0.580727853202454,5.99700383931458,11.3333914179379,2.31341231382923e-28,1.33454832067004e-27,53.011681804751
1971,FRMD4B,-0.783062172803881,4.78608755514585,-11.3322459464126,2.34091912879973e-28,1.34975916093178e-27,53.0075096205778
1972,EFNA1,0.918889282510906,7.03743226957981,11.3320541297167,2.34555697270289e-28,1.35177551408349e-27,52.9634602644346
1973,BRCA2,1.3484547643327,3.40418419176511,11.3313003526841,2.36387075081105e-28,1.36166769695479e-27,53.3439886998271
1974,KBTBD6,-0.605661151304159,4.45572908473755,-11.3275656324317,2.45672592229839e-28,1.41446770910173e-27,52.9976808271717
1975,RBL2,-0.807178354986946,6.18729072702367,-11.3266264870751,2.48064005824972e-28,1.42754269306464e-27,52.8992349557175
1976,ZNF764,0.634729269907313,3.71798239372499,11.316533129759,2.75271359263906e-28,1.58104233442464e-27,53.0900116375848
1977,FNDC10,1.60649510167973,3.9353693115427,11.3145350132804,2.8099892042464e-28,1.61315707757343e-27,53.1448821280453
1978,EHMT2,0.613727178603509,6.02793921475929,11.3122745780512,2.87621211938308e-28,1.64957586653292e-27,52.7957251283693
1979,UBL5,0.709056757671132,6.83515395702619,11.3021587256058,3.19207696083333e-28,1.82896131087592e-27,52.6578217702691
1980,PLEKHG5,-0.915674345401105,4.0111738240524,-11.3003188281488,3.25312337352735e-28,1.86303812725595e-27,52.7385507340587
1981,BCKDHB,-0.670433964176021,4.62972950084956,-11.2918212976974,3.55045342838792e-28,2.03037271587686e-27,52.6121446552257
1982,PLA2G2A,-2.52526859561803,1.42204597360972,-11.290668918454,3.59280063232842e-28,2.05359839326867e-27,52.7914470658288
1983,MCC,-1.10419454793332,5.20061662155838,-11.2858762184689,3.77436914659191e-28,2.15634040588079e-27,52.4983309575867
1984,KRT5,-3.83378045393034,5.51122359029107,-11.2848517135233,3.81434863247546e-28,2.17813093716635e-27,52.5186400970485
1985,C16orf91,0.850422414500765,3.84496266054983,11.2817438435161,3.93821890535658e-28,2.2466998463924e-27,52.7424745943473
1986,NCAPG2,0.948521204779065,5.13018955568212,11.2794608195317,4.03175096871239e-28,2.29784594652588e-27,52.5675113688797
1987,PROM2,1.29971897354305,6.94018028946505,11.2784577213223,4.07354087051354e-28,2.32054739301514e-27,52.4348641193444
1988,NHP2,0.729223291447797,5.0910104965807,11.2756270909272,4.19380135222147e-28,2.38790736292514e-27,52.512079398272
1989,ASPSCR1,0.959799715183986,5.04723313030498,11.2732300919177,4.29839138753392e-28,2.44628432040776e-27,52.514984363674
1990,HYLS1,0.879036889131544,3.39342171361067,11.2522805807591,5.33002593208054e-28,3.03049315111431e-27,52.4989834334442
1991,TNIP1,-0.58815025035207,7.16217077535722,-11.2518181939621,5.35537340158988e-28,3.04344457723925e-27,52.1419448286547
1992,GAPDH,0.839030960611392,10.2671549564991,11.2504480489351,5.4311881248232e-28,3.08505024405705e-27,52.188182562839
1993,ZNF707,0.981492579187349,4.10171648735929,11.2448480632734,5.75229442175777e-28,3.26588100639233e-27,52.3488544219423
1994,WDR24,0.921857455284703,4.0072481610562,11.2442467951675,5.78787294991621e-28,3.2845070202853e-27,52.3473516769459
1995,CCDC137,0.98432122039369,4.73820819665126,11.2406673276656,6.00424765794391e-28,3.40566445662888e-27,52.2243598115407
1996,GPATCH2L,-0.613945122449112,5.44840003108371,-11.238490431485,6.13974718882244e-28,3.48085475791182e-27,52.0197933278288
1997,TUBB,0.673430870496474,9.48172631815108,11.2381034843597,6.16414836942349e-28,3.49301740933998e-27,52.0394410050766
1998,ARF5,0.672185138315098,6.68287121456668,11.2369428358818,6.23791892336561e-28,3.53313103838237e-27,51.9970642367426
1999,SLC25A16,-0.722128442004136,4.9881663180571,-11.235975766981,6.3000547250806e-28,3.5666196100086e-27,52.014434955179
2000,NOB1,-0.603230938617012,4.8458219971062,-11.2354730759052,6.33259586856922e-28,3.58332991626918e-27,52.0263805270315
2001,TPPP3,-1.37777532601133,3.90585977386746,-11.2266022746488,6.93509067645215e-28,3.92238135681535e-27,51.966294319566
2002,KNTC1,0.903412641541256,5.01507166783958,11.2252546194226,7.03147322195512e-28,3.97499647933904e-27,52.0254451234065
2003,CXCL1,-2.24943379057577,-0.642406173392547,-11.2213895074955,7.31534198670098e-28,4.13236380647254e-27,52.3115801210226
2004,IFRD1,-0.852023255104662,3.11445007592983,-11.2213697838855,7.31681936532988e-28,4.13236380647254e-27,52.0456221581727
2005,FKBP10,1.04896226668518,7.27416027072897,11.2170613907872,7.6467405164511e-28,4.31458230378234e-27,51.7881409267853
2006,PLEKHG1,-1.05515364343958,4.4834695307769,-11.2130827852633,7.96450931169908e-28,4.49174063942515e-27,51.8000246531052
2007,SPAG1,1.1319770052359,4.14967514412257,11.2112899978891,8.11195117600218e-28,4.57271691172454e-27,52.0182035031179
2008,PLS3,-1.13347373041396,6.96799557237057,-11.2090672847244,8.29851937913798e-28,4.67566125170737e-27,51.7136021494942
2009,CNPY3,0.69959069680864,6.27832957774284,11.208354069018,8.35928295254585e-28,4.70765892132679e-27,51.72677941243
2010,MEX3D,0.783703658789459,4.78855621175599,11.204667758159,8.68045838085274e-28,4.88621146578262e-27,51.8325444742851
2011,TAF10,-0.714748074572964,1.21111617878406,-11.2021654630343,8.90542725378959e-28,5.01046569468912e-27,52.0765501040014
2012,IKBKE,1.09854579605214,4.05907901670209,11.2007965652929,9.03093831224369e-28,5.07867052974729e-27,51.9214894800895
2013,EIF6,0.678981948989792,5.97855716318412,11.1970888853253,9.37977827898237e-28,5.2723431132667e-27,51.6305375984145
2014,IMMP2L,-0.668799587598604,3.38573236335499,-11.1898532145087,1.00995440599047e-27,5.66348781664983e-27,51.7071512676789
2015,TBL3,0.702716392056832,5.90580147353783,11.1834357116174,1.07836655701448e-27,6.04425985528125e-27,51.4986978047411
2016,DRAP1,0.984773965787439,6.17029460934975,11.1790815655828,1.12738354086136e-27,6.31601303814005e-27,51.4527366139734
2017,CTSD,1.14798364750439,8.76304502893896,11.1731199088577,1.1981041918886e-27,6.70904374748961e-27,51.3480414737519
2018,STYXL1,0.718973879033568,5.25758405225485,11.1729942097841,1.19964178037397e-27,6.71448061202227e-27,51.4528186264647
2019,EMC10,0.726344683836247,6.72729845899712,11.1717338658072,1.21516741619677e-27,6.79816747616409e-27,51.3357979497248
2020,TDRKH,0.931436584458694,4.73372640294801,11.1710358740563,1.22385135466168e-27,6.84351802802561e-27,51.5121804982623
2021,EXOSC4,1.22420306232815,4.18653077818104,11.1694302181961,1.24406246666043e-27,6.95325290917899e-27,51.6011429244344
2022,LRRC28,-0.648455319613604,3.7497296478891,-11.1657899236004,1.29112031976502e-27,7.2128640588853e-27,51.4217213566594
2023,PTMA,0.63364810255807,9.47645924640516,11.1643619960858,1.31005797712412e-27,7.31521063663697e-27,51.292744928618
2024,DHTKD1,0.835224572242503,6.28199720328342,11.1617408581384,1.34554106531113e-27,7.50980503196965e-27,51.2609698071222
2025,PRR7,1.68082662702034,1.45667619033009,11.1605257323742,1.36231273428756e-27,7.59983219801001e-27,51.7458734648079
2026,PDPR,-0.736512728651367,5.13180255180253,-11.1597328984287,1.3733674978578e-27,7.6578971680551e-27,51.2327325596393
2027,CPE,-1.35899367765755,6.64458880979259,-11.155865643468,1.42858014488372e-27,7.96201605678605e-27,51.172439362626
2028,MPV17L2,0.73148937942678,4.09268059698202,11.1525465760329,1.47772019953671e-27,8.23202004904113e-27,51.3881450242357
2029,SPATA17,1.49819429732956,1.99571480699839,11.1412981673417,1.65707803694641e-27,9.2181773050601e-27,51.5243407215235
2030,PECR,-0.866076001412576,3.46265996008844,-11.1411495752877,1.65958653749598e-27,9.22779956958698e-27,51.182132214813
2031,S100A14,2.58102355293857,6.93506532198136,11.1325924160061,1.81059061873159e-27,1.00627055541044e-26,51.046562368463
2032,KREMEN1,-0.880297096235567,4.84534222747351,-11.1310258091188,1.83967768228202e-27,1.02195690845568e-26,50.9535892882288
2033,SSBP2,-0.925108233284673,5.21800977128245,-11.1255247764366,1.94553865775537e-27,1.08025714881647e-26,50.8761315352085
2034,PAIP2B,-1.01801916224657,3.41730003185201,-11.1199212030543,2.05959134038553e-27,1.14304907691935e-26,50.9622956394492
2035,TMEM97,1.25359364948673,5.12695485508098,11.1116707627256,2.23970451738667e-27,1.24126561396233e-26,50.9015892699078
2036,SPINDOC,0.85657300114028,4.54300831720456,11.1109343735402,2.25652113248332e-27,1.25000088353412e-26,50.924226931725
2037,ITPA,0.764511440301027,5.50892104746312,11.1104574330143,2.26747966055492e-27,1.25548441579043e-26,50.7999457488286
2038,AP4M1,0.627279639196144,4.56910579049403,11.1092402133481,2.29568748171417e-27,1.27050915323826e-26,50.8783208721916
2039,FOXC1,-1.68451598444651,3.56829908329094,-11.1081490086399,2.32127107066891e-27,1.28406820337796e-26,50.7811875695109
2040,PDE8A,-0.617598949261813,4.78665900380948,-11.103549448904,2.43225708672449e-27,1.34483500796073e-26,50.6942594410371
2041,ABRACL,1.13245426947489,5.24180288492501,11.1029159233911,2.44795110307467e-27,1.3528811856498e-26,50.7877613410029
2042,LPCAT4,-0.679056941438446,4.35418630396235,-11.1017739716841,2.47649449784736e-27,1.36801786969666e-26,50.7108595595611
2043,MYH10,-0.783771277028313,6.63338380829904,-11.1007824102927,2.50154673454646e-27,1.38121282654431e-26,50.6082603831637
2044,MXD3,1.42294261452792,2.83696360767658,11.0986566231914,2.55610686088376e-27,1.41068049346119e-26,51.0436003612668
2045,SPEN,-0.6004231237118,6.86924446927239,-11.0983219442121,2.56480367369564e-27,1.4148211699078e-26,50.5841062575609
2046,CST4,4.37518670984221,-1.90355700195698,11.0962499671096,2.61930287913948e-27,1.44421218310487e-26,51.1537931451785
2047,LRRK2,-1.19650818531112,3.46666007623268,-11.0950825681561,2.65051378599684e-27,1.4607412953617e-26,50.6899485809916
2048,SSNA1,0.863537601790173,5.61334478727018,11.0901165514803,2.78746134695466e-27,1.53407475615726e-26,50.5927371049331
2049,CLN8,-0.666070940406122,3.88890534461069,-11.0864059420033,2.89435356627958e-27,1.59216320366048e-26,50.6039292169153
2050,PNKD,0.849307914807086,6.02954478360876,11.0754816288115,3.23325847803932e-27,1.77447335369559e-26,50.4098256217209
2051,AGTR1,-2.20567682710788,2.41554334686722,-11.0694606174383,3.43659793427207e-27,1.88519670940693e-26,50.4661922820208
2052,RPS25,-0.739522444020402,8.77006287941724,-11.0663885005373,3.5451897417547e-27,1.94386641601348e-26,50.3201177922307
2053,RAI2,-1.52264667096591,4.28441974114517,-11.0642832064635,3.62156724841653e-27,1.98390893788662e-26,50.2885859230066
2054,RPA3,0.660067675707499,4.65319788965982,11.0624345470504,3.68998013957899e-27,2.02045169472604e-26,50.4008542123168
2055,MRPL55,0.942958054264681,5.22797761542765,11.0604697116373,3.76409928842493e-27,2.05913261627641e-26,50.341540916728
2056,CENPH,0.885860202679823,3.4030566833106,11.0542797939561,4.00740047918016e-27,2.19121773317054e-26,50.5018282299942
2057,CA5B,-0.773337774587873,3.57062197891052,-11.0528338273845,4.06644881171375e-27,2.22247933440942e-26,50.2937016851962
2058,MCCC1,-0.765643268438081,4.92099645231322,-11.0515271996296,4.12054958684724e-27,2.24997198408078e-26,50.1539579933139
2059,ACYP2,-0.643054225587402,3.47269670835322,-11.0514250999619,4.12480699033321e-27,2.25125923668624e-26,50.3042695681176
2060,PSMB5,0.63683451746847,6.88437536803142,11.0509042492054,4.14659375003464e-27,2.2621081650166e-26,50.1113646533427
2061,RAB8B,-0.680644221906573,5.09613165053693,-11.049040630817,4.22548727301393e-27,2.30408645641703e-26,50.1223740300847
2062,CAMP,2.95749958826492,-1.21251007457382,11.0436012277229,4.46438053942038e-27,2.43099471560626e-26,50.6364721180598
2063,MBP,-1.01892018522448,4.96902009177585,-11.0413682359773,4.56629056795717e-27,2.48534574826479e-26,50.038672530291
2064,C20orf204,1.70495936666882,0.649530134457975,11.0399578421167,4.63184525411998e-27,2.51986843048979e-26,50.5607454797706
2065,DOCK4,-0.846826604943614,4.39010650711838,-11.0398618853104,4.63633909374649e-27,2.52115566414879e-26,50.0724748788905
2066,BEST1,-0.798332049719995,1.76296676831928,-11.0308249756815,5.07954344143879e-27,2.75925408048932e-26,50.2929577560484
2067,TCF4,-1.01695447135524,6.43229847522493,-11.0307930423903,5.08118187494952e-27,2.75925408048932e-26,49.9059372309623
2068,FMO1,-1.4203366867132,2.5631464891228,-11.0276025559573,5.24755228060879e-27,2.84829349395023e-26,50.1074781844899
2069,CENPS,0.91024489208763,0.38571962473394,11.0225871345378,5.52008285998714e-27,2.99484715238039e-26,50.3775066561513
2070,MCM6,0.822384657250574,6.09487904590367,11.0225239218849,5.52360590577442e-27,2.99538701956618e-26,49.8724655661057
2071,PLIN2,-1.11556414125904,5.89809933132411,-11.0192532439386,5.70896983595909e-27,3.0944914723824e-26,49.7898368659623
2072,STARD13,-0.876105895565003,4.93322091697286,-11.0175626483192,5.80719124330854e-27,3.14629213726396e-26,49.80794008621
2073,FBXO6,0.890829695956357,4.20673750924878,11.0168458662304,5.84934009972195e-27,3.16767965455235e-26,50.025348795806
2074,GNG12,-1.02089906450268,6.9585400203214,-11.0162298283593,5.88580749412903e-27,3.18597227034878e-26,49.7682221856966
2075,SIRT7,0.814318700740281,4.562250709113,11.0150366662351,5.95708188002013e-27,3.22013974435942e-26,49.9552452072874
2076,THYN1,-0.608322300564288,4.9127629692726,-11.0115644702347,6.1694077229306e-27,3.33339316502529e-26,49.7636785966821
2077,SAYSD1,0.645538138537612,5.20512758012612,11.0049563421096,6.59446649256751e-27,3.56143270147823e-26,49.7616920551862
2078,PMM2,0.792607865893414,3.72917265629485,11.0023821415093,6.76780771764114e-27,3.65171920065254e-26,49.9314899907634
2079,CSF1,-1.02997366691042,5.89028288556032,-10.9998553951663,6.94235112150661e-27,3.74248946491046e-26,49.5960385090246
2080,PIAS4,0.632995729402474,5.01336891087618,10.9883285765849,7.79702710024729e-27,4.20131760394862e-26,49.6146355070336
2081,RBBP7,0.679020157113433,7.62537514144657,10.9868907744665,7.91071131871479e-27,4.26063720070234e-26,49.464894998892
2082,NDST1,-0.682973424376527,7.66629715396454,-10.9845469983377,8.0995669387821e-27,4.35839094721295e-26,49.4620376901201
2083,TAGLN2,0.785910745828783,9.57276294773296,10.9825910316641,8.26059513044728e-27,4.4410068829705e-26,49.4657744074469
2084,ZNF598,0.726987858231267,5.05479202476362,10.9799934360186,8.4793692945676e-27,4.55655540913068e-26,49.5346432080195
2085,BOLA2B,1.37321003819666,-1.35142792573975,10.9780415228569,8.64753910305943e-27,4.64481826075028e-26,49.9763019379927
2086,DNAJC1,1.11326287619623,6.29109898483083,10.9762885168476,8.80139165636347e-27,4.72531444205939e-26,49.4151102475307
2087,RPS6KA5,-0.856454552169649,4.25260401525572,-10.9699728811925,9.37855587246261e-27,5.03290346615985e-26,49.3867507521049
2088,TMEM241,0.769313886179621,5.19449069755702,10.9632841015195,1.00308208333062e-26,5.37806316985725e-26,49.3588069853161
2089,TSTD1,1.09757892887039,5.6583646738695,10.9630544441604,1.00539983709333e-26,5.38805186328307e-26,49.3373211649574
2090,SHPRH,-1.02744402606808,3.68057804555491,-10.9622283032546,1.01378148403941e-26,5.43051392603211e-26,49.3500205068558
2091,RHBDD3,0.903465181176515,4.53627656954358,10.9554573809395,1.08514211069812e-26,5.80598149407234e-26,49.3729225299715
2092,PSMB3,0.880516977902319,6.83566351249721,10.955438797587,1.08534467122713e-26,5.80598149407234e-26,49.1654383135528
2093,CASP6,0.662317820429221,4.88156424340408,10.9542520916406,1.09835792513815e-26,5.87294361686006e-26,49.293595700032
2094,AIFM1,0.582937482579118,6.03506530093396,10.9487743358686,1.16046245250122e-26,6.19942272303287e-26,49.1261326609258
2095,TUT4,-1.0207460703717,4.70295637727333,-10.9474681904657,1.17577837889243e-26,6.27841280373883e-26,49.1162165976357
2096,NFIX,-1.24777025086089,7.13773289764901,-10.9398310235036,1.26943409009436e-26,6.76936297638524e-26,49.0153457982163
2097,GPCPD1,-0.797311928329519,5.51329478307994,-10.9368921080369,1.30741576100604e-26,6.96876713997324e-26,48.9790404247955
2098,PRXL2B,0.848021666862771,5.43285677506748,10.9366056718085,1.31117736915108e-26,6.98567475138093e-26,49.0754128812113
2099,PDGFC,-0.959994097413744,5.03913157987898,-10.9341267226282,1.34418411269489e-26,7.15830901183e-26,48.9666316242945
2100,FRY,-1.0705778963135,5.31506501692558,-10.9319221517883,1.37422972099577e-26,7.31502603956822e-26,48.9296875184525
2101,SHARPIN,0.832655594839515,6.19350748953558,10.9310009069678,1.38698179502438e-26,7.37959016131291e-26,48.9531707442232
2102,SERPINF1,-1.30726754184069,7.43901072756304,-10.9258139152203,1.46100491196598e-26,7.76646352709058e-26,48.8862608563748
2103,CEP120,-0.604424232969312,4.89250798544493,-10.925690287167,1.46281622978792e-26,7.77260515998076e-26,48.9084101099701
2104,TBC1D7,0.831919977426415,4.23210811180482,10.924317786391,1.48307558101513e-26,7.8767201073278e-26,49.0965270336086
2105,TMEM141,1.07119937321611,4.46117763465157,10.9184470505719,1.57292346349021e-26,8.35016582387791e-26,49.034730389796
2106,UBE2O,0.584598734467648,5.92551202681479,10.9159709519765,1.61241970517189e-26,8.55600586053819e-26,48.807909341909
2107,HSD17B2,-2.42021464393253,-0.598690223446613,-10.9137655197408,1.64842657810453e-26,8.74315421842463e-26,49.2231165943625
2108,SPATA33,0.776875965603273,3.19943898470671,10.9114237841714,1.68753272133364e-26,8.94256494413342e-26,49.0927233206153
2109,MAOB,-2.34647293745581,5.56200919599732,-10.9105371576088,1.70257821475084e-26,9.01605225200969e-26,48.716114990185
2110,CKAP5,0.644263776968928,7.49179735337608,10.9105083895668,1.70306861412004e-26,9.01605225200969e-26,48.7042384531366
2111,ADARB1,-0.635097238921263,4.97386142842907,-10.9104723542024,1.70368309496579e-26,9.01605225200969e-26,48.7503226567723
2112,NOMO1,0.613786041868409,6.00351944419388,10.9064034326614,1.77450134028483e-26,9.38663677724776e-26,48.7093860929941
2113,ZBTB21,-0.665190723372988,4.75267004253165,-10.90586328083,1.78411958915988e-26,9.43330344130095e-26,48.7189395751758
2114,ZNF436,-0.611883743714043,5.63106106940056,-10.9036424583891,1.82421158117819e-26,9.64098261613755e-26,48.6492264724837
2115,SLC16A4,-1.13417282466487,3.19924504976709,-10.903190620179,1.83247733969086e-26,9.68034953098392e-26,48.8148786190659
2116,ANPEP,-1.8834833926792,5.7891622396516,-10.9015746033519,1.86234556432532e-26,9.8337489267784e-26,48.6225275217193
2117,USP21,0.602959241303769,5.48949867553688,10.9009541805964,1.87394054393821e-26,9.89056637199282e-26,48.6952209362282
2118,FOXK2,0.634057416406368,6.29559597795168,10.8995862856367,1.89975868342779e-26,1.00223689403098e-25,48.6250014155814
2119,CHCHD2,0.642040646954245,7.77567178124309,10.8902044977425,2.08660457017233e-26,1.10031942821415e-25,48.5044039580603
2120,CITED1,-1.89576972063745,-4.43693692910222,-10.8894049296623,2.1033477655604e-26,1.10865514564614e-25,49.1056698735554
2121,TMX4,-0.80636573168024,6.410980973617,-10.8875856097502,2.1419434461332e-26,1.12849657150877e-25,48.4774648125356
2122,PFDN2,0.991345546240968,5.51882002640689,10.8865996276028,2.16315329372614e-26,1.13916459454938e-25,48.5813003545633
2123,MYC,-1.29198957313565,6.34633359816864,-10.8863334744832,2.16891426256242e-26,1.14169103052431e-25,48.469129413971
2124,C11orf24,0.657615311483577,5.75185713562504,10.8820662631647,2.26338641648309e-26,1.19036243448327e-25,48.4894917530154
2125,C2orf15,0.984230194807122,2.27446942234459,10.8799041362717,2.31280168557374e-26,1.21581132086793e-25,48.8789557616563
2126,KIFC2,1.75528389630047,3.9610234488382,10.8751255422349,2.42584731481151e-26,1.27467249814641e-25,48.740081189844
2127,RHOT2,0.82454494881517,6.27438912362362,10.8746078629911,2.43841842044444e-26,1.28071010034779e-25,48.3884555329135
2128,FGFR1,-1.27473184772412,6.99098756837518,-10.8723938210546,2.49291700121379e-26,1.30875381246709e-25,48.3429677944413
2129,SOD2,-1.04184159321965,8.222309714554,-10.8708217036375,2.53234698199317e-26,1.3288653405508e-25,48.3599524746739
2130,BOK,-1.03511718105122,5.34250487620128,-10.8695764848275,2.56401689168269e-26,1.34488871843949e-25,48.3116187052938
2131,PSD4,0.793736917540148,6.51946624535411,10.8694153218507,2.56814441163198e-26,1.34645766077112e-25,48.3230472856638
2132,TPMT,0.641162073283941,5.29090426513506,10.8678151079877,2.60948677271297e-26,1.36692346462759e-25,48.3892391163803
2133,HSPE1,0.985708331549081,4.37884664330295,10.8658681966959,2.66067793583579e-26,1.39312297223678e-25,48.5151903855073
2134,DPCD,0.867553349360769,4.29438871952921,10.8570305513147,2.90586984716143e-26,1.52083267751837e-25,48.4276397471032
2135,TBRG4,0.62819691479268,6.04282742800958,10.8552882179986,2.95679232599675e-26,1.54680054175433e-25,48.2013037325949
2136,MMP19,-1.04019430462197,3.69784301326127,-10.8537493493072,3.00250425276195e-26,1.57002086897513e-25,48.2741257566827
2137,PYM1,0.623550930663305,5.15878074535748,10.8529917813943,3.02526468889263e-26,1.5812245830917e-25,48.2544226393028
2138,FRAT2,0.740794108853605,4.3667015847177,10.8475989702983,3.19231108189693e-26,1.66779955949721e-25,48.3094240479892
2139,TIMP1,0.985049614157378,8.19552372620685,10.8453036167366,3.26615958771013e-26,1.70487775131178e-25,48.0623576699093
2140,NFATC3,-0.743065324338336,4.56011057764833,-10.8444956806211,3.2925547716331e-26,1.71789878859888e-25,48.1208566364958
2141,WDR90,1.03991119581282,5.18408451537726,10.842605335573,3.35514221762785e-26,1.74978345671974e-25,48.1896148215125
2142,PRKCH,-0.71272950196803,5.0009896533154,-10.8334160412273,3.67662111541172e-26,1.91659848642822e-25,47.982105955789
2143,EBP,1.04748226937794,4.01180004870102,10.8330225280602,3.69105034377691e-26,1.92327420947285e-25,48.2471524494539
2144,ECHDC2,-0.862636746269224,5.88099117844475,-10.8255838411229,3.97463084631694e-26,2.06830921818223e-25,47.8669555511506
2145,PPIL1,0.664632836762725,5.13595701337993,10.8240449475801,4.03594293743037e-26,2.09929270700669e-25,47.9747386538036
2146,DSE,-0.864961724325375,5.05314504910404,-10.8169783708099,4.32975931572836e-26,2.24915905883671e-25,47.8096502910461
2147,MARVELD3,1.25026907397204,4.24882816671822,10.8103573311126,4.62427599017919e-26,2.40109755511101e-25,48.0241721489716
2148,SLC35B1,0.76134056789262,5.94852234551553,10.8101988593815,4.63156350227424e-26,2.40382811819744e-25,47.7716440723424
2149,FAT1,-1.46879743166571,7.13902526959149,-10.8090850123631,4.68310770040749e-26,2.42951589939266e-25,47.7269716253704
2150,FRAS1,-1.45506397146897,2.52846055627796,-10.8065049052801,4.80470142712972e-26,2.48932694403411e-25,47.9154262824619
2151,TNFRSF18,2.27060910131433,2.34946275966031,10.8006187140806,5.09395653374859e-26,2.63803719267426e-25,48.15280890099
2152,ITGA10,-1.224702274254,2.33306313227721,-10.7978027967991,5.23838176653508e-26,2.71164637621993e-25,47.8799596529004
2153,BTAF1,-0.700063086878222,5.53824599680865,-10.7955485053204,5.3569248023169e-26,2.77179921321629e-25,47.5821873120499
2154,ZEB1,-1.05913160984098,5.15643407905399,-10.7894917722986,5.68877067308157e-26,2.94221928002372e-25,47.5272607686513
